comp,season,matchid,minute,team.id,team.name,playerOut.id,playerOut.name,playerIn.id,playerIn.name
CL,2019,269506,77,8166,HB,121480,Dan Í Soylu,120337,Brynjar Hlöðversson
CL,2019,269506,81,5123,Helsingin JK,24213,Kaan Kairinen,55855,Sebastian Dahlström
CL,2019,269480,51,5819,FK Sūduva Marijampolė,23974,Sandro Gotal,67607,Josip Tadić
CL,2019,269480,63,7283,FK Crvena Zvezda,21845,Richmond Boakye Yiadom,67690,Filip Stojković
CL,2019,269480,63,5819,FK Sūduva Marijampolė,56761,Vaidas Slavickas,67855,Ivan Hladík
CL,2019,269480,76,5819,FK Sūduva Marijampolė,55733,Ovidijus Verbickas,21214,Tosaint Ricketts
CL,2019,269480,82,7283,FK Crvena Zvezda,15419,Mirko Ivanić,111902,Aleksa Vukanović
CL,2019,269480,87,7283,FK Crvena Zvezda,15826,Marko Marin,67702,Milan Pavkov
CL,2019,269504,64,8101,KF Feronikeli,119953,Mevlan Zeka,120183,Jetmir Topalli
CL,2019,269504,65,1904,The New Saints FC,14952,Adrian Cieslewicz,16769,Dean Ebbe
CL,2019,269504,72,8101,KF Feronikeli,119954,Mendurim Hoti,15279,Jean Carioca
CL,2019,269504,80,1904,The New Saints FC,14961,Greg Draper,59090,Joash Nembhard
CL,2019,269504,82,8101,KF Feronikeli,67784,Besmir Bojku,120177,Argjend Malaj
CL,2019,269502,50,5826,Rīga FC,12829,Roger,20375,Felipe Brisola
CL,2019,269502,52,5826,Rīga FC,85147,Joël Bopesu,56629,Deniss Rakeļs
CL,2019,269502,64,1873,Dundalk FC,15562,John Mountney,5583,Sean Murray
CL,2019,269502,81,1873,Dundalk FC,15564,Robbie Benson,36907,Daniel Kelly
CL,2019,269502,81,5826,Rīga FC,84141,Oļegs Laizāns,62498,Stefan Panić
CL,2019,269502,99,1873,Dundalk FC,15560,Chris Shields,16302,Dean Jarvis
CL,2019,269502,106,5826,Rīga FC,16522,Aleksejs Višņakovs,56475,Vladislavs Gabovs
CL,2019,269502,111,1873,Dundalk FC,5379,Patrick McEleney,58189,Georgie Kelly
CL,2019,269482,46,5277,AIK Fotboll,31154,Per Karlsson,31151,Rasmus Lindkvist
CL,2019,269482,60,8164,FC Ararat-Armenia,60276,Zakaria Sanogo,16034,Mailson
CL,2019,269482,68,8164,FC Ararat-Armenia,84876,Petros Avetisyan,121134,Armen Ambartsumyan
CL,2019,269482,72,5277,AIK Fotboll,81297,Chinedu Obasi,3847,Kolbeinn Sigþórsson
CL,2019,269482,86,8164,FC Ararat-Armenia,73016,Ilja Antonov,53392,Rochdi Achenteh
CL,2019,269482,90,5277,AIK Fotboll,31153,Henok Goitom,29904,Panajotis Dimitriadis
CL,2019,269494,61,7492,FK Partizani,70098,Eraldo Çinari,84751,Lorenc Trashi
CL,2019,269494,73,611,Qarabağ Ağdam FK,60459,Filip Ozobić,57970,Simeon Slavchev
CL,2019,269494,75,7492,FK Partizani,72599,Solomon Theophilus,121458,Joseph Ekuban
CL,2019,269494,78,611,Qarabağ Ağdam FK,83782,Araz Abdullayev,15065,Mahir Emreli
CL,2019,269494,83,7492,FK Partizani,120524,Esin Hakaj,121457,Brian Brown
CL,2019,269494,90,611,Qarabağ Ağdam FK,32291,Jaime Romero,15968,Dani Quintana
CL,2019,269498,46,889,Rosenborg BK,15555,Vegar Eggen Hedenstad,16200,Anders Trondsen
CL,2019,269498,58,889,Rosenborg BK,16207,Alexander Søderlund,37963,Babajide Akintola
CL,2019,269498,58,1896,Linfield FC,7847,Shayne Lavery,14990,Andy Waterworth
CL,2019,269498,59,1896,Linfield FC,14987,Jamie Mulgrew,16631,Stephen Fallon
CL,2019,269498,71,889,Rosenborg BK,15549,Anders Konradsen,16208,Emil Ceide
CL,2019,269498,74,1896,Linfield FC,15007,Jordan Stewart,15003,Kirk Millar
CL,2019,269486,46,1901,PFK Ludogorets 1945 Razgrad,3544,Jakub Świerczok,15461,Claudiu Keșerü
CL,2019,269486,57,5954,Ferencvárosi TC,29039,Danylo Ihnatenko,63110,Dávid Sigér
CL,2019,269486,61,5954,Ferencvárosi TC,38485,Tokmac Nguen,63057,Roland Varga
CL,2019,269486,64,1901,PFK Ludogorets 1945 Razgrad,15446,Marcelinho,40514,Dan Biton
CL,2019,269486,64,1901,PFK Ludogorets 1945 Razgrad,8666,Jordan Ikoko,16690,Cicinho
CL,2019,269484,62,1884,Astana FK,16431,Marin Tomasov,8313,Firmin Mubele
CL,2019,269484,66,5515,FC CFR 1907 Cluj,36710,Mário Rondón,36461,Valentin Ionuţ Costache
CL,2019,269484,81,1884,Astana FK,15202,Abzal Beysebekov,15188,Marin Aničić
CL,2019,269484,82,1884,Astana FK,30870,Rúnar Már Sigurjónsson,8923,Rangelo Janga
CL,2019,269484,85,5515,FC CFR 1907 Cluj,36746,Billel Omrani,30670,Michaël Pereira
CL,2019,269484,86,5515,FC CFR 1907 Cluj,36755,Ciprian Deac,36767,Ovidiu Hoban
CL,2019,269508,57,748,FK BATE Borisov,15426,Jasse Tuominen,67705,Nemanja Milić
CL,2019,269508,75,748,FK BATE Borisov,15427,Yawhen Byarozkin,80980,Hérvaine Moukam
CL,2019,269508,83,5628,GKS Piast Gliwice,64422,Martin Konczkowski,105274,Gerard Badía
CL,2019,269508,87,5628,GKS Piast Gliwice,33424,Jorge Félix,51013,Dani Aquino
CL,2019,269496,46,7509,ŠK Slovan Bratislava,120703,Erik Daniel,79775,Aleksandar Čavrić
CL,2019,269496,69,7284,FK Sutjeska Nikšić,67732,Marko Vučić,15122,Miljan Vlaisavljević
CL,2019,269496,71,7509,ŠK Slovan Bratislava,62963,David Holman,9790,Myenty Abena
CL,2019,269496,74,7284,FK Sutjeska Nikšić,67745,Marko Ćetković,37837,Stefan Nikolić
CL,2019,269496,86,7284,FK Sutjeska Nikšić,67752,Bozo Markovic,67743,Milutin Osmajić
CL,2019,269496,86,7509,ŠK Slovan Bratislava,85235,Joeri de Kamps,33632,Dejan Dražić
CL,2019,269496,106,7509,ŠK Slovan Bratislava,85240,Marin Ljubičić,12963,Rafael Ratão
CL,2019,269496,115,7284,FK Sutjeska Nikšić,67742,Branislav Janković,67739,Vladan Bubanja
CL,2019,269500,19,5945,KF Valur,41718,Haukur Sigurðsson,24230,Lasse Petry
CL,2019,269500,57,734,NK Maribor,2226,Andrej Kotnik,15394,Jasmin Mešanović
CL,2019,269500,58,734,NK Maribor,67822,Rok Kronaveter,121407,Rudi Požeg Vancaš
CL,2019,269500,62,5945,KF Valur,49513,Andri Adolphsson,41909,Birnir Ingason
CL,2019,269500,73,734,NK Maribor,15382,Blaž Vrhovec,15397,Martin Kramarič
CL,2019,269500,77,5945,KF Valur,41735,Kristinn Sigurðsson,44546,Sebastian Hedlund
CL,2019,269488,59,4275,FK Sarajevo,17752,Slobodan Milanović,17808,Aladin Šišić
CL,2019,269488,71,4275,FK Sarajevo,23190,Benjamin Tatar,119226,Andrej Đokanović
CL,2019,269488,78,732,Celtic FC,16077,Odsonne Edouard,15609,Leigh Griffiths
CL,2019,269488,82,4275,FK Sarajevo,17881,Amar Rahmanović,73887,Gedeon Guzina
CL,2019,269488,86,732,Celtic FC,35076,Lewis Morgan,15608,Scott Sinclair
CL,2019,269488,89,732,Celtic FC,34495,Ryan Christie,16072,Ewan Henderson
CL,2019,269509,22,654,PAE Olympiakos SFP,4548,Avraam Papadopoulos,992,Ousseynou Ba
CL,2019,269509,57,654,PAE Olympiakos SFP,30468,Mathieu Valbuena,412,Mohamed Mady Camara
CL,2019,269509,69,1881,FC Viktoria Plzeň,15766,Michal Krmenčík,16396,Tomáš Chorý
CL,2019,269509,72,1881,FC Viktoria Plzeň,8966,Jakub Brabec,16388,Lukáš Hejda
CL,2019,269509,81,654,PAE Olympiakos SFP,42919,Giorgos Masouras,85277,Lazar Ranđelović
CL,2019,269509,83,1881,FC Viktoria Plzeň,16395,Aleš Čermák,7702,Ondřej Mihálik
CL,2019,269517,50,755,GNK Dinamo Zagreb,3983,Ivo Pinto,64244,Mario Šitum
CL,2019,269517,57,8165,FC Saburtalo,120319,Tera Alwyn,85333,Levan Kakubava
CL,2019,269517,68,755,GNK Dinamo Zagreb,3481,Mario Gavranović,2174,Bruno Petković
CL,2019,269517,70,8165,FC Saburtalo,120318,Sandro Altunashvili,85345,Giorgi Gabedava
CL,2019,269517,82,8165,FC Saburtalo,120321,Giorgi Diasamidze,120322,Dachi Tsnobiladze
CL,2019,269517,86,755,GNK Dinamo Zagreb,23133,Amer Gojak,23206,Ivan Šunjić
CL,2019,269511,66,729,FC Basel 1893,16056,Valentin Stocker,16058,Noah Okafor
CL,2019,269511,77,674,PSV,9553,Bruma,7459,Cody Gakpo
CL,2019,269511,82,674,PSV,3306,Hirving Lozano,7455,Sam Lammers
CL,2019,269511,89,729,FC Basel 1893,16063,Albian Ajeti,57974,Kemal Ademi
CL,2019,269511,90,729,FC Basel 1893,16045,Éder Balanta,16062,Afimico Pululu
CL,2019,269513,35,1876,FC København,16334,Rasmus Falk,16332,Zeca
CL,2019,269513,46,1876,FC København,30316,Dame N'Doye,16335,Jonas Wind
CL,2019,269513,56,1904,The New Saints FC,16769,Dean Ebbe,14961,Greg Draper
CL,2019,269513,62,1876,FC København,15516,Pieros Sotiriou,3468,Viktor Fischer
CL,2019,269513,75,1904,The New Saints FC,14952,Adrian Cieslewicz,59090,Joash Nembhard
CL,2019,269515,40,7284,FK Sutjeska Nikšić,67745,Marko Ćetković,67743,Milutin Osmajić
CL,2019,269515,59,752,APOEL FC,73046,Antonio Jakoliš,67691,Vujadin Savić
CL,2019,269515,60,752,APOEL FC,31191,Linus Hallenius,15518,Andrija Pavlović
CL,2019,269515,66,7284,FK Sutjeska Nikšić,67752,Bozo Markovic,37837,Stefan Nikolić
CL,2019,269515,79,7284,FK Sutjeska Nikšić,67732,Marko Vučić,15122,Miljan Vlaisavljević
CL,2019,269515,90,752,APOEL FC,60463,Tomás De Vincenti,122501,Urosh Matich
CL,2019,278362,64,889,Rosenborg BK,37963,Babajide Akintola,16206,Samuel Adegbenro
CL,2019,278362,77,889,Rosenborg BK,15568,Yann-Erik de Lanlay,15552,Pål Helland
CL,2019,278362,78,748,FK BATE Borisov,67705,Nemanja Milić,80980,Hérvaine Moukam
CL,2019,278362,85,748,FK BATE Borisov,16089,Maksim Skavysh,15426,Jasse Tuominen
CL,2019,278128,57,5813,Valletta FC,67574,Nicholas Pulis,67584,Shaun Dimech
CL,2019,278128,66,5954,Ferencvárosi TC,38485,Tokmac Nguen,63056,Lukács Bőle
CL,2019,278128,66,5954,Ferencvárosi TC,15307,Davide Lanzafame,15414,Mikalay Signevich
CL,2019,278128,70,5813,Valletta FC,111093,Douglas Packer,122590,Yuri
CL,2019,278128,82,5813,Valletta FC,67587,Kyrian Nwoko,67596,Matteo Piciollo
CL,2019,278128,82,5954,Ferencvárosi TC,15524,Michal Škvarka,63110,Dávid Sigér
CL,2019,269519,55,5929,Maccabi Tel Aviv FC,42305,Yonatan Cohen,41004,Dor Micha
CL,2019,269519,67,5929,Maccabi Tel Aviv FC,29609,Chico Ofoedu,41906,Nick Blackman
CL,2019,269519,72,5515,FC CFR 1907 Cluj,36710,Mário Rondón,36759,Alexandru Păun
CL,2019,269519,79,5515,FC CFR 1907 Cluj,15163,Damjan Đoković,9335,Yacouba Sylla
CL,2019,269519,83,5929,Maccabi Tel Aviv FC,41016,Etey Shechter,42183,Eliran Atar
CL,2019,269519,90,5515,FC CFR 1907 Cluj,36755,Ciprian Deac,30670,Michaël Pereira
CL,2019,278364,62,5277,AIK Fotboll,3847,Kolbeinn Sigþórsson,81297,Chinedu Obasi
CL,2019,278364,79,5277,AIK Fotboll,31171,Anton Salétros,31151,Rasmus Lindkvist
CL,2019,278364,80,734,NK Maribor,2226,Andrej Kotnik,121407,Rudi Požeg Vancaš
CL,2019,278364,88,734,NK Maribor,15393,Marcos Tavares,15394,Jasmin Mešanović
CL,2019,278366,27,1873,Dundalk FC,15564,Robbie Benson,5583,Sean Murray
CL,2019,278366,53,611,Qarabağ Ağdam FK,15058,Maksim Medvedev,15965,Abbas Hüseynov
CL,2019,278366,69,1873,Dundalk FC,5379,Patrick McEleney,15562,John Mountney
CL,2019,278366,83,1873,Dundalk FC,16316,Patrick Hoban,58189,Georgie Kelly
CL,2019,278366,87,611,Qarabağ Ağdam FK,32291,Jaime Romero,83782,Araz Abdullayev
CL,2019,278126,63,7283,FK Crvena Zvezda,15419,Mirko Ivanić,15570,Milan Jevtović
CL,2019,278126,72,7283,FK Crvena Zvezda,21845,Richmond Boakye Yiadom,67702,Milan Pavkov
CL,2019,278126,81,5123,Helsingin JK,49457,Ivan Tarasov,60864,Kevin Kouassivi-Benissan
CL,2019,278126,85,7283,FK Crvena Zvezda,15832,El Fardou Ben Nabouhane,111902,Aleksa Vukanović
CL,2019,278126,90,5123,Helsingin JK,55857,Evans Mensah,6952,Tim Väyrynen
CL,2019,278130,37,732,Celtic FC,10664,Boli Bolingoli,16075,Michael Johnston
CL,2019,278130,46,5106,Nõmme Kalju FC,82573,Peeter Klein,122405,Max Mata
CL,2019,278130,59,732,Celtic FC,15609,Leigh Griffiths,35076,Lewis Morgan
CL,2019,278130,71,732,Celtic FC,34495,Ryan Christie,15717,Jules Ntcham
CL,2019,278130,75,5106,Nõmme Kalju FC,73291,Kaspar Paur,81836,Aleksandr Volkov
CL,2019,278130,84,5106,Nõmme Kalju FC,74890,Liliu,74891,Nikolai Mašitšev
CL,2019,278131,38,5106,Nõmme Kalju FC,74890,Liliu,122405,Max Mata
CL,2019,278131,61,732,Celtic FC,16075,Michael Johnston,15608,Scott Sinclair
CL,2019,278131,70,732,Celtic FC,15619,Nir Bitton,29016,Marian Shved
CL,2019,278131,79,5106,Nõmme Kalju FC,73200,Igor Subbotin,74891,Nikolai Mašitšev
CL,2019,278131,83,5106,Nõmme Kalju FC,73291,Kaspar Paur,114231,Aleksandr Ivanjušin
CL,2019,278131,84,732,Celtic FC,15717,Jules Ntcham,34495,Ryan Christie
CL,2019,269516,60,7284,FK Sutjeska Nikšić,67737,Aleksa Marušić,67745,Marko Ćetković
CL,2019,269516,67,7284,FK Sutjeska Nikšić,67750,Bojan Božović,37837,Stefan Nikolić
CL,2019,269516,71,752,APOEL FC,15518,Andrija Pavlović,57709,Roman Bezjak
CL,2019,269516,72,7284,FK Sutjeska Nikšić,67743,Milutin Osmajić,15122,Miljan Vlaisavljević
CL,2019,269516,76,752,APOEL FC,67691,Vujadin Savić,15233,Giorgios Merkis
CL,2019,269516,78,752,APOEL FC,23285,Savvas Gentsoglou,56631,Alef
CL,2019,269520,46,5929,Maccabi Tel Aviv FC,41043,Avi Rikan,42305,Yonatan Cohen
CL,2019,269520,52,5515,FC CFR 1907 Cluj,36755,Ciprian Deac,36759,Alexandru Păun
CL,2019,269520,59,5929,Maccabi Tel Aviv FC,41173,Maor Kandil,45303,Geraldes
CL,2019,269520,72,5929,Maccabi Tel Aviv FC,41906,Nick Blackman,42183,Eliran Atar
CL,2019,269520,82,5515,FC CFR 1907 Cluj,36710,Mário Rondón,36670,George Țucudean
CL,2019,269520,86,5515,FC CFR 1907 Cluj,36746,Billel Omrani,36809,Andrei Mureşan
CL,2019,278129,33,5954,Ferencvárosi TC,29039,Danylo Ihnatenko,63110,Dávid Sigér
CL,2019,278129,74,5813,Valletta FC,67584,Shaun Dimech,67587,Kyrian Nwoko
CL,2019,278129,74,5954,Ferencvárosi TC,15307,Davide Lanzafame,15414,Mikalay Signevich
CL,2019,278129,80,5813,Valletta FC,67593,Rowen Muscat,82230,Antonio Monticelli
CL,2019,278129,85,5954,Ferencvárosi TC,38485,Tokmac Nguen,63057,Roland Varga
CL,2019,278129,90,5813,Valletta FC,67596,Matteo Piciollo,82281,Ryan Tonna
CL,2019,269512,76,674,PSV,3306,Hirving Lozano,7459,Cody Gakpo
CL,2019,269512,81,729,FC Basel 1893,16043,Taulant Xhaka,16053,Raoul Petretta
CL,2019,269518,59,8165,FC Saburtalo,120314,Nikoloz Mali,121476,Iuri Tabatadze
CL,2019,269518,61,8165,FC Saburtalo,120320,Tornike Gorgiashvili,120321,Giorgi Diasamidze
CL,2019,269518,63,755,GNK Dinamo Zagreb,3481,Mario Gavranović,2174,Bruno Petković
CL,2019,269518,69,8165,FC Saburtalo,120308,Grigol Chabradze,120315,Jemali-Giorgi Jinjolava
CL,2019,269518,74,755,GNK Dinamo Zagreb,3539,Damian Kądzior,23132,Dani Olmo
CL,2019,269518,84,755,GNK Dinamo Zagreb,23144,Izet Hajrović,23214,Lovro Majer
CL,2019,269510,56,1881,FC Viktoria Plzeň,70248,Joel   Ngandu,16394,Jan Kovařík
CL,2019,269510,66,654,PAE Olympiakos SFP,30468,Mathieu Valbuena,412,Mohamed Mady Camara
CL,2019,269510,74,1881,FC Viktoria Plzeň,7702,Ondřej Mihálik,16396,Tomáš Chorý
CL,2019,269510,79,1881,FC Viktoria Plzeň,62672,Lukáš Kalvach,62749,Dominik Janošek
CL,2019,269510,80,654,PAE Olympiakos SFP,275,Guerrero,122469,Youssef El Arabi
CL,2019,269510,85,654,PAE Olympiakos SFP,15890,Daniel Podence,85277,Lazar Ranđelović
CL,2019,278127,46,5123,Helsingin JK,49457,Ivan Tarasov,6952,Tim Väyrynen
CL,2019,278127,55,7283,FK Crvena Zvezda,21845,Richmond Boakye Yiadom,67702,Milan Pavkov
CL,2019,278127,66,5123,Helsingin JK,55852,Rafinha,72835,Victor Luiz
CL,2019,278127,74,7283,FK Crvena Zvezda,15570,Milan Jevtović,15419,Mirko Ivanić
CL,2019,278127,77,5123,Helsingin JK,22104,William Parra,59118,Santeri Väänänen
CL,2019,278127,88,7283,FK Crvena Zvezda,43505,José Cañas,3410,Miloš Degenek
CL,2019,278363,62,748,FK BATE Borisov,15417,Alyaksey Ryas,37915,Emil Jonassen
CL,2019,278363,70,889,Rosenborg BK,37963,Babajide Akintola,15552,Pål Helland
CL,2019,278363,76,748,FK BATE Borisov,15426,Jasse Tuominen,80980,Hérvaine Moukam
CL,2019,278363,78,889,Rosenborg BK,16206,Samuel Adegbenro,15568,Yann-Erik de Lanlay
CL,2019,278363,87,748,FK BATE Borisov,15411,Stanislaw Drahun,111468,Bojan Dubajić
CL,2019,278365,32,5277,AIK Fotboll,81297,Chinedu Obasi,3847,Kolbeinn Sigþórsson
CL,2019,278365,76,5277,AIK Fotboll,31156,Robert Lundström,31181,Heradi Rashidi
CL,2019,278365,86,734,NK Maribor,15393,Marcos Tavares,15394,Jasmin Mešanović
CL,2019,278365,91,734,NK Maribor,2226,Andrej Kotnik,121407,Rudi Požeg Vancaš
CL,2019,278365,102,5277,AIK Fotboll,3493,Sebastian Larsson,31175,Bilal Hussein
CL,2019,278365,106,734,NK Maribor,15382,Blaž Vrhovec,15397,Martin Kramarič
CL,2019,278365,106,5277,AIK Fotboll,38403,Daniel Granli,29904,Panajotis Dimitriadis
CL,2019,278365,118,734,NK Maribor,67822,Rok Kronaveter,15396,Aleks Pihler
CL,2019,278367,25,611,Qarabağ Ağdam FK,60459,Filip Ozobić,15968,Dani Quintana
CL,2019,278367,56,1873,Dundalk FC,15573,Sean Hoare,5583,Sean Murray
CL,2019,278367,65,1873,Dundalk FC,5379,Patrick McEleney,15562,John Mountney
CL,2019,278367,73,611,Qarabağ Ağdam FK,15055,Míchel,57970,Simeon Slavchev
CL,2019,278367,79,1873,Dundalk FC,15556,Michael Duffy,36907,Daniel Kelly
CL,2019,278367,82,611,Qarabağ Ağdam FK,15058,Maksim Medvedev,15965,Abbas Hüseynov
CL,2019,269514,59,1876,FC København,16335,Jonas Wind,111235,Ahmed Daghim
CL,2019,269514,59,1876,FC København,16332,Zeca,16331,Carlo Holse
CL,2019,269514,59,1904,The New Saints FC,14952,Adrian Cieslewicz,16775,Lewis Kaye
CL,2019,269514,66,1904,The New Saints FC,16769,Dean Ebbe,14961,Greg Draper
CL,2019,269514,78,1876,FC København,15513,Pierre Bengtsson,3165,Guillermo Varela
CL,2019,269514,78,1904,The New Saints FC,16761,Chris Marriott,14967,Blaine Hudson
CL,2019,279609,64,752,APOEL FC,73046,Antonio Jakoliš,53493,André Vidigal
CL,2019,279609,65,752,APOEL FC,122501,Urosh Matich,56631,Alef
CL,2019,279609,68,611,Qarabağ Ağdam FK,15065,Mahir Emreli,29713,Magaye Gueye
CL,2019,279609,85,611,Qarabağ Ağdam FK,32291,Jaime Romero,83782,Araz Abdullayev
CL,2019,279609,86,611,Qarabağ Ağdam FK,15078,Richard Almeida,15060,Qara Qarayev
CL,2019,279609,86,752,APOEL FC,23285,Savvas Gentsoglou,31191,Linus Hallenius
CL,2019,278630,32,678,AFC Ajax,7570,Kasper Dolberg,7572,Klaas-Jan Huntelaar
CL,2019,278630,64,6146,PAOK FC,43500,Dimitris Pelkas,43513,Dimitris Limnios
CL,2019,278630,73,6146,PAOK FC,43504,Diego Biseswar,1076,Douglas Augusto
CL,2019,278630,79,6146,PAOK FC,49438,Léo Jabá,16217,Miroslav Stoch
CL,2019,278630,82,678,AFC Ajax,7553,Noussair Mazraoui,9237,Răzvan Marin
CL,2019,278630,82,678,AFC Ajax,3707,Hakim Ziyech,7571,David Neres
CL,2019,279225,69,755,GNK Dinamo Zagreb,23133,Amer Gojak,23135,Nikola Moro
CL,2019,279225,69,755,GNK Dinamo Zagreb,23144,Izet Hajrović,23214,Lovro Majer
CL,2019,279225,76,755,GNK Dinamo Zagreb,2174,Bruno Petković,3481,Mario Gavranović
CL,2019,279225,78,5954,Ferencvárosi TC,15414,Mikalay Signevich,15307,Davide Lanzafame
CL,2019,279225,83,5954,Ferencvárosi TC,38485,Tokmac Nguen,62703,Eldar Čivić
CL,2019,279225,89,5954,Ferencvárosi TC,15524,Michal Škvarka,29039,Danylo Ihnatenko
CL,2019,278636,46,842,FK Dynamo Kyiv,29215,Oleksandr Karavaiev,16173,Viktor Tsyhankov
CL,2019,278636,46,842,FK Dynamo Kyiv,16185,Artem Biesiedin,16382,Gerson Rodrigues
CL,2019,278636,63,851,Club Brugge KV,8894,Emmanuel Dennis,8987,Siebe Schrijvers
CL,2019,278636,64,842,FK Dynamo Kyiv,15519,Benjamin Verbič,28424,Carlos De Pena
CL,2019,279611,46,7283,FK Crvena Zvezda,67702,Milan Pavkov,21845,Richmond Boakye Yiadom
CL,2019,279611,64,1876,FC København,3468,Viktor Fischer,32176,Pep Mas
CL,2019,279611,65,7283,FK Crvena Zvezda,10189,Milan Rodić,84533,Jander
CL,2019,279611,72,1876,FC København,3508,Bryan Oviedo,15513,Pierre Bengtsson
CL,2019,279611,76,7283,FK Crvena Zvezda,111902,Aleksa Vukanović,15832,El Fardou Ben Nabouhane
CL,2019,279611,88,1876,FC København,16331,Carlo Holse,24225,Karlo Bartolec
CL,2019,278634,55,503,FC Porto,43591,Romário Baró,22396,Luis Díaz
CL,2019,278634,62,5452,FK Krasnodar,3504,Markus Berg,36174,Ari
CL,2019,278634,66,5452,FK Krasnodar,7729,Younes Namli,49265,Shapi Suleimanov
CL,2019,278634,72,5452,FK Krasnodar,3671,Ruslan Kambolov,3834,Jón Guðni Fjóluson
CL,2019,278634,74,503,FC Porto,15914,Tiquinho,16149,Zé Luís
CL,2019,278634,85,503,FC Porto,3296,Jesús Corona,15910,Otávio
CL,2019,278632,63,1897,Medipol Başakşehir FK,16651,Mahmut Tekdemir,30662,Okechukwu Azubuike
CL,2019,278632,69,1897,Medipol Başakşehir FK,15106,Fredrik Gulbrandsen,16656,Eljero Elia
CL,2019,278632,73,654,PAE Olympiakos SFP,30468,Mathieu Valbuena,412,Mohamed Mady Camara
CL,2019,278632,81,1897,Medipol Başakşehir FK,8340,Enzo Crivelli,38726,Demba Ba
CL,2019,278632,83,654,PAE Olympiakos SFP,42919,Giorgos Masouras,43212,Bruno Souza
CL,2019,278632,89,654,PAE Olympiakos SFP,275,Guerrero,122469,Youssef El Arabi
CL,2019,278638,16,2016,LASK Linz,10705,Christian Ramsebner,10706,Emanuel Pogatetz
CL,2019,278638,63,2016,LASK Linz,10714,Thomas Goiginger,10787,Dominik Frieser
CL,2019,278638,65,729,FC Basel 1893,16056,Valentin Stocker,57974,Kemal Ademi
CL,2019,278638,75,729,FC Basel 1893,16062,Afimico Pululu,16058,Noah Okafor
CL,2019,278638,76,729,FC Basel 1893,16045,Éder Balanta,16052,Kevin Bua
CL,2019,278638,83,2016,LASK Linz,55858,Klauss,10721,Marko Raguz
CL,2019,279223,66,732,Celtic FC,35076,Lewis Morgan,15717,Jules Ntcham
CL,2019,279223,66,5515,FC CFR 1907 Cluj,36746,Billel Omrani,36759,Alexandru Păun
CL,2019,279223,74,732,Celtic FC,15612,Jozo Šimunović,8297,Christopher Jullien
CL,2019,279223,75,5515,FC CFR 1907 Cluj,36710,Mário Rondón,36670,George Țucudean
CL,2019,279223,87,732,Celtic FC,16548,Hatem Abd Elhamed,15619,Nir Bitton
CL,2019,279613,14,889,Rosenborg BK,15553,Tore Reginiussen,6907,Gustav Valsvik
CL,2019,279613,64,734,NK Maribor,15376,Dino Hotič,121407,Rudi Požeg Vancaš
CL,2019,279613,68,889,Rosenborg BK,16207,Alexander Søderlund,15552,Pål Helland
CL,2019,279613,80,889,Rosenborg BK,38529,Gjermund Åsen,16200,Anders Trondsen
CL,2019,279613,85,734,NK Maribor,2226,Andrej Kotnik,15397,Martin Kramarič
CL,2019,279610,61,752,APOEL FC,60463,Tomás De Vincenti,31191,Linus Hallenius
CL,2019,279610,73,611,Qarabağ Ağdam FK,57970,Simeon Slavchev,15968,Dani Quintana
CL,2019,279610,73,752,APOEL FC,15518,Andrija Pavlović,16121,Lucas
CL,2019,279610,80,611,Qarabağ Ağdam FK,786,Abdellah Zoubir,29713,Magaye Gueye
CL,2019,279610,82,752,APOEL FC,57709,Roman Bezjak,73046,Antonio Jakoliš
CL,2019,279610,87,611,Qarabağ Ağdam FK,9562,Ailton Silva,83782,Araz Abdullayev
CL,2019,279614,69,734,NK Maribor,15393,Marcos Tavares,15377,Luka Zahovič
CL,2019,279614,69,734,NK Maribor,67822,Rok Kronaveter,2226,Andrej Kotnik
CL,2019,279614,78,889,Rosenborg BK,16206,Samuel Adegbenro,38529,Gjermund Åsen
CL,2019,279614,82,734,NK Maribor,15376,Dino Hotič,15397,Martin Kramarič
CL,2019,279614,87,889,Rosenborg BK,3463,Mike Jensen,16200,Anders Trondsen
CL,2019,279614,90,889,Rosenborg BK,15549,Anders Konradsen,16208,Emil Ceide
CL,2019,278637,46,842,FK Dynamo Kyiv,29214,Oleksandr Andriievskyi,28424,Carlos De Pena
CL,2019,278637,52,851,Club Brugge KV,8894,Emmanuel Dennis,8887,Krépin Diatta
